CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.999999746,0.000693178062,0.999045152,0.00818588529,0.000887899118,0
0.999999923,6.72E-05,0.999543125,0.0024784991,7.51E-05,0
0.999999901,6.09E-06,0.999788274,0.000662488849,6.09E-06,0
1,0,1.000000101,0,0,0
0.999912652,1.994629403,0.959782135,0.121868596,0.140938609,0
0.99967149,0.902473755,0.935976645,0.131077699,0.170540261,0
1,5.43E-06,0.999966232,0.000630196955,5.42E-06,0
1,5.58E-06,0.99996867,0.000630196955,5.42E-06,0
1,0,1.000000109,0,0,0
1,0,1.000000109,0,0,0
0.999745092,5.795465699,0.954012755,0.124111293,0.152054215,0
0.999994744,0.00447194139,0.997916694,0.0228379335,0.00616869255,0
0.999999993,5.87E-05,0.999744783,0.00280975147,8.40E-05,0
0.999999993,5.32E-05,0.999851322,0.00236163417,5.70E-05,0
1,0,1.0000003,0,0,0
0.999992586,0.0261560309,0.991024342,0.0339197422,0.0121694053,0
0.99999482,0.00449182642,0.997808125,0.0228719422,0.00618304979,0
0.999999996,4.86E-05,0.999708862,0.00189372289,4.95E-05,0
0.999999978,6.72E-05,0.999617622,0.00213596033,6.29E-05,0
1,0,1.000000125,0,0,0
0.998608371,0.24516618,0.805224156,0.208998419,0.417258327,1
0.999817304,0.909533082,0.952349766,0.13386871,0.132927214,0
0.999999999,1.20E-05,0.999918823,0.00105963488,1.25E-05,0
0.999999999,1.41E-05,0.999953139,0.00105963488,1.25E-05,0
1,0,0.999999796,0,0,0
1,0,0.999999796,0,0,0
0.999697206,2.094285808,0.957098388,0.128607331,0.126727956,0
0.99999992,0.000573128633,0.999232237,0.0148224019,0.00138702028,0
1,0,1.000000039,0,0,0
0.999999958,4.35E-06,0.99987603,0.000621903188,4.40E-06,0
1,0,0.999999982,1.05E-08,0,0
0.999480197,1.138850138,0.949425305,0.14151146,0.158325706,0
0.999999767,0.000482204707,0.999102136,0.00678926698,0.000507046907,0
0.999999979,7.60E-05,0.999682255,0.002783891,8.28E-05,0
0.999999996,3.06E-05,0.999849865,0.00169267462,3.19E-05,0
1,0,1.000000174,0,0,0
0.999965081,0.311597833,0.988090394,0.075143358,0.0463018177,0
0.999498231,1.910645707,0.940476067,0.152696971,0.175844164,0
0.999999998,2.57E-05,0.999907813,0.00165965687,2.68E-05,0
0.999999998,2.09E-05,0.999917758,0.00156735176,2.34E-05,0
1,3.22E-06,0.999979027,0.000533541214,3.21E-06,0
1,0,0.999999991,0,0,0
0.999784438,0.991098888,0.959078024,0.11314002,0.101561419,0
0.999999984,1.09E-05,0.999800143,0.000988283068,1.10E-05,0
0.999999998,1.25E-05,0.99987827,0.00103750523,1.21E-05,0
0.999999993,3.37E-05,0.999948785,0.00232254251,4.45E-05,0
0.999999812,0.00115111377,0.999954558,0.0154001391,0.0016825344,0
0.999873411,3.192783341,0.959477373,0.141442907,0.146215384,0
0.999999852,0.000872613893,1.000000215,0.0144518735,0.00149170677,0
0.999999938,0.000419998732,0.999952665,0.0119266699,0.000964594073,0
0.999999999,9.16E-05,0.999895616,0.00528941729,0.000186383663,0
0.999999918,0.00156744943,0.998955574,0.0184810455,0.00243814461,0
0.999887626,1.180410634,0.960854228,0.13929,0.144144285,0
0.999884467,0.496526455,0.959111901,0.113999529,0.104727046,0
0.999999971,6.99E-05,0.999618775,0.00293580153,7.27E-05,0
0.999999975,2.38E-05,0.999814344,0.00148861346,2.50E-05,0
1,2.24E-07,0.999987244,0.000140196947,2.23E-07,0
1,0,1.000000073,0,0,0
0.999924662,0.535619049,0.967235303,0.109432885,0.0928875249,0
0.999999829,0.00384170405,0.99921961,0.011901791,0.000998844459,0
0.999999971,0.000496143963,0.999674731,0.0113705754,0.000863619694,0
0.999999999,1.81E-06,0.999963037,0.000395448218,1.78E-06,0
1,0,0.999999908,0,0,0
0.999891396,2.921044647,0.957596618,0.133648524,0.132626034,0
0.999917383,1.330399685,0.978009841,0.0983673442,0.0775808185,0
0.99999649,0.0185335309,0.996597834,0.0342492398,0.00924818438,0
0.999999997,7.99E-06,0.999998708,0.000778824106,6.89E-06,0
0.999999713,0.00135253114,0.999986861,0.0151464815,0.00173572644,0
0.999929005,3.265664627,0.966142329,0.134160302,0.126893565,0
0.999900902,0.237681947,0.958197434,0.116149874,0.107035016,0
1,1.89E-06,0.999976762,0.000412380064,1.93E-06,0
1,1.99E-06,0.999981506,0.000412216765,1.93E-06,0
0.999999997,7.83E-05,0.99984853,0.00408133253,0.00012297284,0
0.999999952,0.000899005116,0.999620363,0.0149693397,0.00156971795,0
0.999911909,1.81353714,0.96545063,0.122163797,0.116238606,0
0.999999756,3.90E-05,0.999520901,0.00181585072,3.76E-05,0
0.999999985,2.37E-05,0.999796632,0.00145979851,2.43E-05,0
0.999999996,1.53E-06,0.999942915,0.000369699305,1.56E-06,0
1,0,0.999999991,0,0,0
0.999811933,1.893499695,0.958290251,0.135818889,0.140093895,0
0.999999537,0.00106712267,0.998876026,0.00827196839,0.000744395392,0
0.999999971,0.000112386441,0.999603335,0.00333760062,0.000118770884,0
0.999999997,3.14E-05,0.999836715,0.00165216756,3.12E-05,0
1,0,1.000000024,0,0,0
0.999982257,0.0777785741,0.991079775,0.055117949,0.0244792588,0
0.999792603,1.135090037,0.949240096,0.131311353,0.13277045,0
0.999999924,0.00337480385,0.997993769,0.024625688,0.00414594477,0
0.999999987,0.00142016002,0.998820326,0.0208091929,0.00285830295,0
1,0,0.999999965,0,0,0
1,0,0.999999965,0,0,0
0.999800706,6.150829371,0.957620354,0.135111577,0.139915686,0
0.999997447,0.035644232,0.996796694,0.0303308727,0.00710155953,0
0.999998422,0.00591674595,0.997775035,0.0292624093,0.00643487219,0
0.999999998,1.61E-05,0.999922248,0.00139617065,1.82E-05,0
1,0,1.000000089,0,0,0
